qseqid	sseqid	pid	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
R=18.chkTE#unclass/unclass	chr_002	82.372	312	41	9	258	562	3075953	3075649	5.639999999999999e-68	259.0
R=18.chkTE#unclass/unclass	chr_002	80.593	371	37	16	212	562	12072185	12071830	2.62e-66	254.0
R=18.chkTE#unclass/unclass	chr_002	82.623	305	34	11	266	562	9730777	9730484	9.44e-66	252.0
R=18.chkTE#unclass/unclass	chr_002	79.381	388	48	14	195	562	12267675	12267300	1.58e-63	244.0
R=18.chkTE#unclass/unclass	chr_002	87.85	214	18	6	83	295	12806745	12806539	1.58e-63	244.0
R=18.chkTE#unclass/unclass	chr_002	81.29	310	47	7	252	560	20862023	20862322	2.04e-62	241.0
R=18.chkTE#unclass/unclass	chr_002	82.784	273	32	12	270	529	8412081	8411811	4.42e-59	230.0
R=18.chkTE#unclass/unclass	chr_002	89.062	192	9	7	209	390	10730543	10730354	1.5900000000000001e-58	228.0
R=18.chkTE#unclass/unclass	chr_002	83.936	249	29	5	282	529	15050983	15051221	1.5900000000000001e-58	228.0
R=18.chkTE#unclass/unclass	chr_002	83.534	249	32	5	282	529	19845316	19845556	2.0600000000000002e-57	224.0
R=18.chkTE#unclass/unclass	chr_002	82.156	269	30	8	234	487	13284345	13284610	1.2399999999999998e-54	215.0
R=18.chkTE#unclass/unclass	chr_002	83.544	237	30	5	294	529	4849187	4849415	4.45e-54	213.0
R=18.chkTE#unclass/unclass	chr_002	81.655	278	26	12	220	478	10095867	10096138	2.07e-52	207.0
R=18.chkTE#unclass/unclass	chr_002	84.404	218	26	4	278	495	16644027	16644236	2.07e-52	207.0
R=18.chkTE#unclass/unclass	chr_002	82.731	249	28	6	243	480	24038508	24038264	2.07e-52	207.0
R=18.chkTE#unclass/unclass	chr_002	87.013	154	3	8	189	330	15285350	15285202	2.12e-37	158.0
R=18.chkTE#unclass/unclass	chr_002	98.148	54	1	0	278	331	8289963	8290016	1.68e-18	95.3
R=18.chkTE#unclass/unclass	chr_004	86.038	530	55	14	1	529	6476279	6475768	8.310000000000001e-156	551.0
R=18.chkTE#unclass/unclass	chr_004	85.794	535	59	10	1	529	17930115	17929592	8.310000000000001e-156	551.0
R=18.chkTE#unclass/unclass	chr_004	84.643	560	70	12	2	559	20666208	20666753	1.39e-153	544.0
R=18.chkTE#unclass/unclass	chr_004	85.687	531	58	14	1	529	21915497	21914983	1.39e-153	544.0
R=18.chkTE#unclass/unclass	chr_004	85.091	550	58	16	16	559	12163922	12163391	1.8e-152	540.0
R=18.chkTE#unclass/unclass	chr_004	85.199	527	63	10	4	529	4153335	4153847	1.4e-148	527.0
R=18.chkTE#unclass/unclass	chr_004	84.944	538	62	14	1	529	9321047	9321574	1.4e-148	527.0
R=18.chkTE#unclass/unclass	chr_004	85.178	533	58	10	2	529	14896360	14896876	1.4e-148	527.0
R=18.chkTE#unclass/unclass	chr_004	84.991	533	63	10	2	529	9231323	9231843	5.04e-148	525.0
R=18.chkTE#unclass/unclass	chr_004	84.899	543	56	16	1	529	17803168	17803698	5.04e-148	525.0
R=18.chkTE#unclass/unclass	chr_004	84.701	536	65	12	1	529	6525335	6525860	2.34e-146	520.0
R=18.chkTE#unclass/unclass	chr_004	83.741	572	65	16	1	559	524086	523530	3.03e-145	516.0
R=18.chkTE#unclass/unclass	chr_004	83.505	582	65	17	2	559	17751177	17750603	1.0900000000000001e-144	514.0
R=18.chkTE#unclass/unclass	chr_004	85.086	523	55	14	16	529	810238	810746	3.9200000000000003e-144	512.0
R=18.chkTE#unclass/unclass	chr_004	84.473	541	60	17	2	531	10530876	10531403	3.9200000000000003e-144	512.0
R=18.chkTE#unclass/unclass	chr_004	84.688	529	64	11	2	529	14998985	14998473	3.9200000000000003e-144	512.0
R=18.chkTE#unclass/unclass	chr_004	84.428	533	69	9	2	529	18107035	18106512	3.9200000000000003e-144	512.0
R=18.chkTE#unclass/unclass	chr_004	84.848	528	57	14	16	529	11761559	11762077	1.41e-143	510.0
R=18.chkTE#unclass/unclass	chr_004	83.451	568	74	14	2	562	30471196	30471750	1.41e-143	510.0
R=18.chkTE#unclass/unclass	chr_004	83.566	572	64	19	2	559	3946198	3946753	5.07e-143	508.0
R=18.chkTE#unclass/unclass	chr_004	85.859	495	50	13	67	558	6465109	6464632	5.07e-143	508.0
R=18.chkTE#unclass/unclass	chr_004	83.393	560	80	7	2	556	25308523	25307972	1.82e-142	507.0
R=18.chkTE#unclass/unclass	chr_004	84.457	534	60	17	30	552	9308665	9309186	6.56e-142	505.0
R=18.chkTE#unclass/unclass	chr_004	83.779	561	60	18	16	559	1768660	1768114	2.36e-141	503.0
R=18.chkTE#unclass/unclass	chr_004	83.422	567	68	17	2	562	12446638	12447184	2.36e-141	503.0
R=18.chkTE#unclass/unclass	chr_004	84.358	537	59	14	2	529	16506477	16505957	2.36e-141	503.0
R=18.chkTE#unclass/unclass	chr_004	82.953	569	71	12	2	560	2686899	2686347	1.84e-137	490.0
R=18.chkTE#unclass/unclass	chr_004	83.673	539	67	12	1	535	2914460	2913939	6.61e-137	488.0
R=18.chkTE#unclass/unclass	chr_004	83.67	545	59	16	1	529	15657579	15658109	2.38e-136	486.0
R=18.chkTE#unclass/unclass	chr_004	82.801	564	73	16	4	564	5700851	5701393	3.07e-135	483.0
R=18.chkTE#unclass/unclass	chr_004	82.686	566	75	15	2	562	6401095	6400548	1.11e-134	481.0
R=18.chkTE#unclass/unclass	chr_004	83.424	549	58	16	2	529	11350557	11351093	3.9799999999999996e-134	479.0
R=18.chkTE#unclass/unclass	chr_004	84.431	501	60	13	32	529	8469806	8469321	1.43e-133	477.0
R=18.chkTE#unclass/unclass	chr_004	82.692	572	66	21	2	562	22704958	22705507	1.43e-133	477.0
R=18.chkTE#unclass/unclass	chr_004	84.221	507	61	11	67	562	28981816	28981318	5.15e-133	475.0
R=18.chkTE#unclass/unclass	chr_004	84.476	496	56	14	16	509	2449390	2448914	2.39e-131	470.0
R=18.chkTE#unclass/unclass	chr_004	83.21	542	59	20	2	529	20280021	20279498	8.61e-131	468.0
R=18.chkTE#unclass/unclass	chr_004	83.241	543	56	20	10	529	13992228	13992758	3.1e-130	466.0
R=18.chkTE#unclass/unclass	chr_004	82.051	585	70	17	2	558	16451820	16451243	3.1e-130	466.0
R=18.chkTE#unclass/unclass	chr_004	83.146	534	64	17	1	522	14480711	14480192	1.11e-129	464.0
R=18.chkTE#unclass/unclass	chr_004	81.956	593	65	25	1	557	17884701	17885287	1.11e-129	464.0
R=18.chkTE#unclass/unclass	chr_004	85.619	452	50	10	116	559	24041953	24041509	1.44e-128	460.0
R=18.chkTE#unclass/unclass	chr_004	82.199	573	64	22	1	562	20220326	20219781	5.18e-128	459.0
R=18.chkTE#unclass/unclass	chr_004	85.941	441	46	8	128	559	10868710	10869143	1.86e-127	457.0
R=18.chkTE#unclass/unclass	chr_004	83.019	530	63	17	2	529	12288191	12287687	6.7e-127	455.0
R=18.chkTE#unclass/unclass	chr_004	82.682	537	67	15	2	529	14355527	14355008	2.41e-126	453.0
R=18.chkTE#unclass/unclass	chr_004	82.353	544	68	17	2	528	2132985	2133517	1.12e-124	448.0
R=18.chkTE#unclass/unclass	chr_004	85.43	453	41	15	116	559	26675646	26676082	1.12e-124	448.0
R=18.chkTE#unclass/unclass	chr_004	81.915	564	71	20	4	556	29733033	29733576	1.12e-124	448.0
R=18.chkTE#unclass/unclass	chr_004	82.472	542	60	23	2	529	1955246	1955766	5.2200000000000005e-123	442.0
R=18.chkTE#unclass/unclass	chr_004	82.298	531	70	11	2	529	3107679	3107170	6.75e-122	438.0
R=18.chkTE#unclass/unclass	chr_004	88.108	370	36	5	1	370	13130202	13129841	3.14e-120	433.0
R=18.chkTE#unclass/unclass	chr_004	82.385	545	49	30	1	511	16262134	16261603	1.13e-119	431.0
R=18.chkTE#unclass/unclass	chr_004	81.139	562	78	21	3	553	17414585	17414041	5.26e-118	425.0
R=18.chkTE#unclass/unclass	chr_004	81.989	533	62	14	2	529	8751460	8751963	6.8e-117	422.0
R=18.chkTE#unclass/unclass	chr_004	82.15	521	64	16	1	495	12305284	12305801	2.4500000000000002e-116	420.0
R=18.chkTE#unclass/unclass	chr_004	87.234	376	36	6	131	500	4735005	4734636	8.79e-116	418.0
R=18.chkTE#unclass/unclass	chr_004	80.442	588	81	19	2	562	9263934	9264514	8.79e-116	418.0
R=18.chkTE#unclass/unclass	chr_004	83.512	467	54	11	1	449	10504585	10505046	1.14e-114	414.0
R=18.chkTE#unclass/unclass	chr_004	86.528	386	41	10	2	386	25431916	25431541	1.14e-114	414.0
R=18.chkTE#unclass/unclass	chr_004	85.969	392	48	4	1	386	1417800	1418190	4.09e-114	412.0
R=18.chkTE#unclass/unclass	chr_004	84.34	447	43	15	125	551	14411573	14412012	4.09e-114	412.0
R=18.chkTE#unclass/unclass	chr_004	82.816	483	56	21	16	495	2925480	2925022	1.9e-112	407.0
R=18.chkTE#unclass/unclass	chr_004	86.269	386	38	13	1	386	25923991	25923621	6.85e-112	405.0
R=18.chkTE#unclass/unclass	chr_004	83.224	459	56	11	122	562	2368221	2367766	8.86e-111	401.0
R=18.chkTE#unclass/unclass	chr_004	80.969	557	58	28	16	562	10524661	10524143	1.15e-109	398.0
R=18.chkTE#unclass/unclass	chr_004	81.285	529	61	21	44	562	10343618	10344118	1.48e-108	394.0
R=18.chkTE#unclass/unclass	chr_004	82.563	476	56	22	97	562	24216065	24216523	1.48e-108	394.0
R=18.chkTE#unclass/unclass	chr_004	80.935	556	54	39	2	529	15402585	15403116	5.33e-108	392.0
R=18.chkTE#unclass/unclass	chr_004	85.309	388	47	7	160	539	31586045	31585660	5.33e-108	392.0
R=18.chkTE#unclass/unclass	chr_004	86.908	359	33	8	180	529	116642	116289	1.92e-107	390.0
R=18.chkTE#unclass/unclass	chr_004	86.216	370	38	10	189	557	27228730	27229087	6.9e-107	388.0
R=18.chkTE#unclass/unclass	chr_004	82.468	462	61	12	63	523	1066017	1066459	2.4799999999999997e-106	387.0
R=18.chkTE#unclass/unclass	chr_004	81.693	508	53	27	59	559	23717593	23717119	2.4799999999999997e-106	387.0
R=18.chkTE#unclass/unclass	chr_004	81.238	517	62	10	1	513	4176195	4175710	8.92e-106	385.0
R=18.chkTE#unclass/unclass	chr_004	86.188	362	37	9	16	373	12026546	12026898	4.15e-104	379.0
R=18.chkTE#unclass/unclass	chr_004	79.646	565	86	17	2	555	22263895	22264441	4.15e-104	379.0
R=18.chkTE#unclass/unclass	chr_004	86.226	363	32	15	142	493	10206308	10205953	1.49e-103	377.0
R=18.chkTE#unclass/unclass	chr_004	86.533	349	39	6	17	363	18276746	18276404	1.49e-103	377.0
R=18.chkTE#unclass/unclass	chr_004	87.425	334	30	7	201	529	10530442	10530116	1.93e-102	374.0
R=18.chkTE#unclass/unclass	chr_004	80.645	527	63	9	2	527	19030227	19030715	6.94e-102	372.0
R=18.chkTE#unclass/unclass	chr_004	81.624	468	64	18	79	534	10157574	10158031	8.98e-101	368.0
R=18.chkTE#unclass/unclass	chr_004	85.027	374	40	8	2	367	30884770	30885135	3.2300000000000003e-100	366.0
R=18.chkTE#unclass/unclass	chr_004	82.42	438	52	17	137	562	992617	993041	5.41e-98	359.0
R=18.chkTE#unclass/unclass	chr_004	87.261	314	34	4	217	529	7140624	7140316	2.52e-96	353.0
R=18.chkTE#unclass/unclass	chr_004	80.0	535	61	27	1	528	15198668	15199163	2.52e-96	353.0
R=18.chkTE#unclass/unclass	chr_004	80.512	508	56	21	67	560	3104996	3105474	3.25e-95	350.0
R=18.chkTE#unclass/unclass	chr_004	85.714	350	28	12	197	529	15049383	15049039	3.25e-95	350.0
R=18.chkTE#unclass/unclass	chr_004	84.409	372	38	14	94	455	1274072	1273711	1.1699999999999999e-94	348.0
R=18.chkTE#unclass/unclass	chr_004	84.225	374	38	15	198	559	3859885	3859521	1.51e-93	344.0
R=18.chkTE#unclass/unclass	chr_004	86.239	327	32	7	1	327	2067479	2067166	5.4499999999999995e-93	342.0
R=18.chkTE#unclass/unclass	chr_004	82.759	406	46	15	104	501	14492816	14492427	1.96e-92	340.0
R=18.chkTE#unclass/unclass	chr_004	82.683	410	41	19	134	521	15718633	15718232	2.53e-91	337.0
R=18.chkTE#unclass/unclass	chr_004	84.022	363	43	9	140	498	5143456	5143105	9.109999999999999e-91	335.0
R=18.chkTE#unclass/unclass	chr_004	82.767	412	36	15	2	392	15456657	15457054	9.109999999999999e-91	335.0
R=18.chkTE#unclass/unclass	chr_004	82.641	409	42	16	2	391	15476860	15477258	9.109999999999999e-91	335.0
R=18.chkTE#unclass/unclass	chr_004	86.025	322	30	9	1	317	9329526	9329215	1.1799999999999998e-89	331.0
R=18.chkTE#unclass/unclass	chr_004	83.871	372	34	15	16	363	14157389	14157020	1.1799999999999998e-89	331.0
R=18.chkTE#unclass/unclass	chr_004	79.259	540	61	25	2	505	18255712	18255188	4.2399999999999996e-89	329.0
R=18.chkTE#unclass/unclass	chr_004	83.155	374	45	11	2	363	17849222	17848855	5.48e-88	326.0
R=18.chkTE#unclass/unclass	chr_004	78.369	564	68	27	1	559	3748614	3748100	3.3000000000000003e-85	316.0
R=18.chkTE#unclass/unclass	chr_004	79.916	478	55	28	32	502	17415687	17416130	4.27e-84	313.0
R=18.chkTE#unclass/unclass	chr_004	81.796	412	31	28	147	519	12611770	12612176	7.14e-82	305.0
R=18.chkTE#unclass/unclass	chr_004	85.619	299	34	7	236	528	28933826	28933531	7.14e-82	305.0
R=18.chkTE#unclass/unclass	chr_004	77.858	551	78	28	5	528	1007122	1007655	9.24e-81	302.0
R=18.chkTE#unclass/unclass	chr_004	82.633	357	41	15	216	562	2297267	2297612	4.3000000000000004e-79	296.0
R=18.chkTE#unclass/unclass	chr_004	83.133	332	37	10	243	562	18901883	18901559	9.31e-76	285.0
R=18.chkTE#unclass/unclass	chr_004	84.053	301	36	7	260	559	22577254	22576965	4.33e-74	279.0
R=18.chkTE#unclass/unclass	chr_004	94.186	172	6	1	178	345	18654155	18654326	5.639999999999999e-68	259.0
R=18.chkTE#unclass/unclass	chr_004	90.196	204	11	3	141	343	10323759	10323564	2.03e-67	257.0
R=18.chkTE#unclass/unclass	chr_004	82.524	309	31	13	238	529	13122383	13122685	3.4e-65	250.0
R=18.chkTE#unclass/unclass	chr_004	83.333	270	33	8	258	527	21226412	21226155	7.35e-62	239.0
R=18.chkTE#unclass/unclass	chr_004	81.944	288	42	7	265	550	21200413	21200692	9.51e-61	235.0
R=18.chkTE#unclass/unclass	chr_004	83.128	243	31	6	289	529	14735651	14735417	4.45e-54	213.0
R=18.chkTE#unclass/unclass	chr_004	82.264	265	26	12	219	466	17702536	17702796	5.76e-53	209.0
R=18.chkTE#unclass/unclass	chr_004	92.466	146	6	2	222	363	19681536	19681680	2.68e-51	204.0
R=18.chkTE#unclass/unclass	chr_004	80.952	273	36	12	294	562	16089719	16089459	9.64e-51	202.0
R=18.chkTE#unclass/unclass	chr_004	75.625	480	63	32	16	472	13219667	13219219	7.51e-47	189.0
R=18.chkTE#unclass/unclass	chr_004	82.301	226	32	6	259	482	31025397	31025616	7.51e-47	189.0
R=18.chkTE#unclass/unclass	chr_004	94.69	113	5	1	254	366	21913039	21912928	2.0999999999999997e-42	174.0
R=18.chkTE#unclass/unclass	chr_004	90.625	128	7	2	269	392	15477810	15477936	1.27e-39	165.0
R=1810#unclass/unclass	chr_004	96.825	63	2	0	1	63	9325468	9325406	5.779999999999999e-23	106.0
R=1810#unclass/unclass	chr_004	95.238	63	3	0	1	63	9344650	9344588	2.6900000000000002e-21	100.0
R=1810#unclass/unclass	chr_004	95.238	63	3	0	1	63	9372910	9372848	2.6900000000000002e-21	100.0
R=1810#unclass/unclass	chr_005	92.857	56	4	0	1	56	16516169	16516114	9.74e-16	82.4
R=1861#unclass/unclass	chr_005	97.26	73	2	0	1	73	19128866	19128794	2e-28	124.0
R=1861#unclass/unclass	chr_004	93.151	73	5	0	1	73	12536113	12536041	2.0099999999999997e-23	108.0
R=1875.chkTE#unclass/unclass	chr_004	95.109	184	9	0	1	184	9331055	9330872	5.91e-78	291.0
R=1875.chkTE#unclass/unclass	chr_004	95.109	184	9	0	1	184	9349155	9348972	5.91e-78	291.0
R=1875.chkTE#unclass/unclass	chr_004	94.886	176	9	0	1	176	9381380	9381205	1.6600000000000002e-73	276.0
R=1875.chkTE#unclass/unclass	chr_004	90.164	183	17	1	1	183	9432919	9432738	7.81e-62	237.0
R=1875.chkTE#unclass/unclass	chr_004	88.514	148	10	1	34	181	9319994	9319854	2.2299999999999997e-42	172.0
R=1875.chkTE#unclass/unclass	chr_004	85.246	183	10	5	1	183	9444219	9444054	2.2299999999999997e-42	172.0
R=1923.chkTE#DNA/Merlin	chr_003	97.917	192	2	1	1	190	28540396	28540587	3.61e-90	331.0
R=1923.chkTE#DNA/Merlin	chr_003	91.579	190	16	0	1	190	9851997	9851808	1.34e-69	263.0
R=1923.chkTE#DNA/Merlin	chr_003	96.0	50	2	0	1	50	1168317	1168366	4.02e-15	82.4
R=1923.chkTE#DNA/Merlin	chr_005	97.895	190	4	0	1	190	17013082	17012893	1.3e-89	329.0
R=1923.chkTE#DNA/Merlin	chr_004	97.895	190	4	0	1	190	2254157	2254346	1.3e-89	329.0
R=1923.chkTE#DNA/Merlin	chr_001	95.263	190	9	0	1	190	535605	535416	2.8299999999999998e-81	302.0
R=1933#unclass/unclass	chr_002	99.301	143	1	0	1	143	18531123	18531265	1.25e-68	259.0
R=1933#unclass/unclass	chr_005	97.902	143	2	1	1	143	24970872	24970731	9.71e-65	246.0
R=1933#unclass/unclass	chr_003	97.203	143	4	0	1	143	15912801	15912659	1.26e-63	243.0
R=1933#unclass/unclass	chr_001	95.804	143	6	0	1	143	22903815	22903673	2.72e-60	231.0
R=1933#unclass/unclass	chr_001	87.234	141	18	0	3	143	5129187	5129047	3.62e-39	161.0
R=2020#unclass/unclass	chr_005	100.0	182	0	0	1	182	10300573	10300754	7.39e-92	337.0
R=2020#unclass/unclass	chr_003	100.0	182	0	0	1	182	21960109	21959928	7.39e-92	337.0
R=2020#unclass/unclass	chr_003	100.0	182	0	0	1	182	27141281	27141100	7.39e-92	337.0
R=2020#unclass/unclass	chr_001	100.0	182	0	0	1	182	25505976	25505795	7.39e-92	337.0
R=203.chkTE#DNA/TcMar	chr_004	98.172	383	6	1	1	382	20080509	20080891	0.0	667.0
R=203.chkTE#DNA/TcMar	chr_004	95.866	387	11	2	1	382	19309843	19310229	4.13e-177	621.0
R=203.chkTE#DNA/TcMar	chr_004	96.774	372	10	2	12	382	130908	130538	1.4899999999999999e-176	619.0
R=203.chkTE#DNA/TcMar	chr_004	93.54	387	19	4	1	382	14134116	14134501	4.22e-162	571.0
R=203.chkTE#DNA/TcMar	chr_004	87.988	333	28	6	58	378	20604722	20604390	2.12e-105	383.0
R=203.chkTE#DNA/TcMar	chr_002	96.891	386	8	1	1	382	11854700	11854315	0.0	643.0
R=203.chkTE#DNA/TcMar	chr_002	88.952	353	24	7	32	382	12783424	12783085	4.5000000000000004e-117	422.0
R=203.chkTE#DNA/TcMar	chr_002	93.431	274	17	1	110	382	21312792	21312519	4.53e-112	405.0
R=203.chkTE#DNA/TcMar	chr_005	96.073	382	14	1	1	382	14987988	14987608	4.13e-177	621.0
R=203.chkTE#DNA/TcMar	chr_005	92.092	392	21	5	1	382	10181721	10182112	9.2e-154	544.0
R=203.chkTE#DNA/TcMar	chr_005	96.259	294	11	0	89	382	3017777	3017484	2.03e-135	483.0
R=203.chkTE#DNA/TcMar	chr_003	93.83	389	14	5	1	380	14313117	14313504	9.070000000000001e-164	577.0
R=203.chkTE#DNA/TcMar	chr_003	92.969	384	21	5	4	382	19098190	19098572	4.2500000000000005e-157	555.0
R=203.chkTE#DNA/TcMar	chr_003	91.906	383	26	5	1	382	13610641	13611019	7.159999999999999e-150	531.0
R=203.chkTE#DNA/TcMar	chr_003	94.961	258	13	0	125	382	25917093	25916836	4.53e-112	405.0
R=203.chkTE#DNA/TcMar	chr_003	82.429	387	44	19	1	382	22345513	22345880	2.18e-85	316.0
R=203.chkTE#DNA/TcMar	chr_001	92.839	391	16	5	1	382	17390693	17390306	1.18e-157	556.0
R=203.chkTE#DNA/TcMar	chr_001	91.479	399	10	10	1	382	16702135	16702526	9.27e-149	527.0
R=203.chkTE#DNA/TcMar	chr_001	94.26	331	15	4	53	382	16284834	16285161	1.5599999999999998e-141	503.0
R=203.chkTE#DNA/TcMar	chr_001	86.981	361	34	7	25	380	16642457	16642105	9.81e-109	394.0
R=203.chkTE#DNA/TcMar	chr_001	93.651	189	10	2	48	235	16452021	16452208	7.97e-75	281.0
R=203.chkTE#DNA/TcMar	chr_001	88.889	216	18	4	83	294	2549697	2549484	1.0399999999999999e-68	261.0
R=2125#unclass/unclass	chr_004	98.807	419	5	0	1	419	9367173	9366755	0.0	747.0
R=2125#unclass/unclass	chr_004	98.329	419	7	0	1	419	9341973	9341555	0.0	736.0
R=2125#unclass/unclass	chr_004	96.454	423	10	2	1	419	9323331	9322910	0.0	693.0
R=2125#unclass/unclass	chr_004	92.548	416	27	4	1	413	9310866	9310452	9.950000000000001e-169	593.0
R=2125#unclass/unclass	chr_004	92.391	276	16	4	144	419	9427968	9427698	5.04e-107	388.0
R=2125#unclass/unclass	chr_002	88.919	370	26	13	1	359	14979459	14979824	3.8100000000000006e-123	442.0
R=2125#unclass/unclass	chr_001	89.13	230	20	5	36	262	16321957	16321730	8.790000000000001e-75	281.0
R=2222#unclass/unclass	chr_002	97.521	121	3	0	1	121	20539807	20539687	3.74e-53	207.0
R=2222#unclass/unclass	chr_002	95.868	121	5	0	1	121	7295450	7295330	8.09e-50	196.0
R=2222#unclass/unclass	chr_002	92.562	121	8	1	1	121	13362450	13362331	1.3599999999999999e-42	172.0
R=2222#unclass/unclass	chr_002	91.803	122	9	1	1	121	2716563	2716684	1.76e-41	169.0
R=2222#unclass/unclass	chr_002	88.119	101	7	5	21	118	19098690	19098788	2.33e-25	115.0
R=2222#unclass/unclass	chr_002	92.537	67	4	1	52	117	10775906	10775840	3.04e-19	95.3
R=2222#unclass/unclass	chr_004	95.082	122	5	1	1	121	15604763	15604642	3.7599999999999996e-48	191.0
R=2222#unclass/unclass	chr_004	93.443	122	7	1	1	121	11958319	11958440	8.15e-45	180.0
R=2222#unclass/unclass	chr_004	90.323	93	5	4	28	118	19170754	19170844	1.8e-26	119.0
R=2222#unclass/unclass	chr_004	94.444	72	2	2	47	117	16614517	16614447	1.0799999999999999e-23	110.0
R=2222#unclass/unclass	chr_004	95.238	63	2	1	55	117	9415106	9415167	2.35e-20	99.0
R=2222#unclass/unclass	chr_003	95.041	121	6	0	1	121	14533009	14533129	3.7599999999999996e-48	191.0
R=2222#unclass/unclass	chr_003	93.443	122	6	2	1	121	30155751	30155631	8.15e-45	180.0
R=2222#unclass/unclass	chr_003	97.222	72	1	1	47	118	18469108	18469178	5.0100000000000005e-27	121.0
R=2222#unclass/unclass	chr_003	90.323	93	5	4	28	118	19093181	19093271	1.8e-26	119.0
R=2222#unclass/unclass	chr_003	93.421	76	3	2	47	121	10968971	10969045	3.01e-24	111.0
R=2222#unclass/unclass	chr_001	95.041	121	6	0	1	121	17024877	17024997	3.7599999999999996e-48	191.0
R=2222#unclass/unclass	chr_001	94.215	121	6	1	1	121	12939532	12939413	6.3e-46	183.0
R=2222#unclass/unclass	chr_001	91.453	117	7	1	1	117	21287552	21287439	3.82e-38	158.0
R=2222#unclass/unclass	chr_001	89.0	100	7	4	21	118	11889904	11890001	5.0100000000000005e-27	121.0
R=2222#unclass/unclass	chr_001	88.889	99	5	6	24	118	24023455	24023551	6.48e-26	117.0
R=2222#unclass/unclass	chr_001	93.846	65	2	2	55	118	12970100	12970163	8.44e-20	97.1
R=2222#unclass/unclass	chr_005	92.8	125	5	2	1	121	24687630	24687506	2.93e-44	178.0
R=2222#unclass/unclass	chr_005	91.304	92	4	4	28	118	18201579	18201667	1.39e-27	122.0
R=2316#unclass/unclass	chr_002	98.837	86	1	0	1	86	15904260	15904175	3.1600000000000003e-37	154.0
R=2316#unclass/unclass	chr_002	96.512	86	3	0	1	86	10812002	10811917	6.8299999999999995e-34	143.0
R=2316#unclass/unclass	chr_005	96.512	86	3	0	1	86	10720205	10720120	6.8299999999999995e-34	143.0
R=2345#DNA/TcMar	chr_002	100.0	81	0	0	1	81	1626123	1626043	3.82e-36	150.0
R=2345#DNA/TcMar	chr_002	100.0	81	0	0	1	81	22204685	22204605	3.82e-36	150.0
R=2345#DNA/TcMar	chr_002	100.0	81	0	0	1	81	22219604	22219524	3.82e-36	150.0
R=2345#DNA/TcMar	chr_003	100.0	80	0	0	1	80	14627796	14627875	1.37e-35	148.0
R=2345#DNA/TcMar	chr_004	100.0	79	0	0	1	79	23119712	23119790	4.94e-35	147.0
R=2424#DNA/TcMar	chr_002	99.405	168	1	0	1	168	20667500	20667667	1.91e-82	305.0
R=2424#DNA/TcMar	chr_002	98.81	168	2	0	1	168	10294605	10294438	8.9e-81	300.0
R=2424#DNA/TcMar	chr_002	97.024	168	5	0	1	168	9892334	9892501	8.96e-76	283.0
R=2424#DNA/TcMar	chr_002	91.667	168	14	0	1	168	24258981	24259148	9.15e-61	233.0
R=2424#DNA/TcMar	chr_002	89.881	168	16	1	1	168	4391492	4391658	3.31e-55	215.0
R=2424#DNA/TcMar	chr_002	94.0	100	6	0	69	168	21321142	21321043	2.6400000000000002e-36	152.0
R=2424#DNA/TcMar	chr_002	97.826	46	1	0	1	46	14661590	14661635	1.26e-14	80.5
R=2424#DNA/TcMar	chr_005	98.81	168	2	0	1	168	18861994	18862161	8.9e-81	300.0
R=2424#DNA/TcMar	chr_005	98.225	169	1	2	1	168	15413877	15414044	4.14e-79	294.0
R=2424#DNA/TcMar	chr_005	98.214	168	3	0	1	168	19666690	19666523	4.14e-79	294.0
