qseqid	sseqid	pid	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Normalized_Score
Contig[0360].check-RbBEL-86_AA-I#unclass/unclass	chr_005	88.806	402	31	10	1	395	10488025	10488419	2.8e-136	486.0	1.23
Contig[0360].check-RbBEL-86_AA-I#unclass/unclass	chr_005	93.475	659	36	3	1	659	24356271	24356922	0.0	976.0	1.5
Contig[0361].check-RbTt.Tlr5pr.HC#unclass/unclass	chr_003	98.758	161	2	0	534	694	30052077	30052237	2.48e-77	291.0	1.82
Contig[0361].check-RbTt.Tlr5pr.HC#unclass/unclass	chr_004	89.466	693	73	0	2	694	20487127	20487819	0.0	880.0	1.27
Contig[0361].check-RbTt.Tlr5pr.HC#unclass/unclass	chr_005	89.065	695	74	2	1	694	24666797	24667490	0.0	865.0	1.25
Contig[0364]#DNA/TcMar	chr_001	96.503	143	5	0	47	189	32955562	32955704	2.2399999999999998e-62	239.0	1.68
Contig[0364]#DNA/TcMar	chr_003	92.896	183	13	0	1	183	2808031	2808213	1.03e-70	267.0	1.47
Contig[0364]#DNA/TcMar	chr_001	93.651	189	12	0	1	189	32998756	32998944	2.84e-76	285.0	1.52
Contig[0364]#DNA/TcMar	chr_005	87.302	189	10	3	1	189	4203559	4203733	2.27e-52	206.0	1.18
Contig[0364]#DNA/TcMar	chr_002	97.354	189	5	0	1	189	20418239	20418427	6.010000000000001e-88	324.0	1.72
Contig[0364]#DNA/TcMar	chr_005	92.593	189	14	0	1	189	18325200	18325388	6.14e-73	274.0	1.46
Contig[0366].H#DNA/TcMar	chr_004	97.927	627	12	1	578	1203	18045933	18046559	0.0	1094.0	1.75
Contig[0366].H#DNA/TcMar	chr_004	97.158	387	9	2	1	385	18045546	18045932	0.0	654.0	1.69
Contig[0366].H#DNA/TcMar	chr_003	98.007	1204	20	4	1	1203	12391355	12392555	0.0	2106.0	1.75
Contig[0366].H#DNA/TcMar	chr_003	97.419	1201	29	2	1	1201	29859874	29861072	0.0	2067.0	1.73
Contig[0368].chkTE#unclass/unclass	chr_003	92.526	776	42	7	474	1241	14330457	14331224	0.0	1114.0	1.45
Contig[0368].chkTE#unclass/unclass	chr_003	90.273	1244	56	15	1	1238	28125442	28126626	0.0	1596.0	1.35
Contig[0368].chkTE#unclass/unclass	chr_002	95.775	71	3	0	283	353	6903940	6904010	2.9199999999999998e-24	115.0	1.64
Contig[0368].chkTE#unclass/unclass	chr_002	93.007	715	24	5	552	1241	12113280	12113993	0.0	1038.0	1.46
Contig[0368].chkTE#unclass/unclass	chr_002	98.734	158	2	0	1	158	8199408	8199565	2.7199999999999997e-74	281.0	1.79
Contig[0368].chkTE#unclass/unclass	chr_004	93.421	76	5	0	278	353	2296482	2296557	2.9199999999999998e-24	115.0	1.53
Contig[0368].chkTE#unclass/unclass	chr_004	91.026	78	7	0	276	353	30584828	30584905	4.88e-22	108.0	1.4
Contig[0368].chkTE#unclass/unclass	chr_004	88.462	858	65	17	390	1241	3671831	3672660	0.0	1018.0	1.23
Contig[0368].chkTE#unclass/unclass	chr_004	89.61	77	8	0	277	353	30360481	30360557	8.16e-20	100.0	1.32
Contig[0368].chkTE#unclass/unclass	chr_002	92.308	78	6	0	276	353	24572927	24573004	3.7699999999999994e-23	111.0	1.44
Contig[0368].chkTE#unclass/unclass	chr_003	94.118	510	13	10	740	1241	12003851	12004351	0.0	769.0	1.54
Contig[0368].chkTE#unclass/unclass	chr_005	91.549	71	6	0	289	359	19708234	19708304	2.94e-19	99.0	1.41
Contig[0368].chkTE#unclass/unclass	chr_002	96.713	578	14	2	1	577	18656916	18657489	0.0	968.0	1.69
Contig[0368].chkTE#unclass/unclass	chr_005	92.013	1252	61	11	1	1241	13351363	13352586	0.0	1755.0	1.43
Contig[0368].chkTE#unclass/unclass	chr_004	95.57	158	7	0	1084	1241	30037677	30037834	4.5799999999999995e-67	257.0	1.64
Contig[0368].chkTE#unclass/unclass	chr_005	86.603	627	48	17	622	1229	23791053	23791662	0.0	671.0	1.1
Contig[0368].chkTE#unclass/unclass	chr_003	95.354	452	21	0	790	1241	12177820	12178271	0.0	732.0	1.62
Contig[0368].chkTE#unclass/unclass	chr_005	94.366	71	4	0	283	353	5167244	5167314	1.36e-22	110.0	1.57
Contig[0368].chkTE#unclass/unclass	chr_003	92.71	535	20	7	24	542	14439539	14440070	0.0	767.0	1.44
Contig[0368].chkTE#unclass/unclass	chr_002	93.056	72	5	0	282	353	191343	191414	1.75e-21	106.0	1.49
Contig[0368].chkTE#unclass/unclass	chr_003	91.946	149	9	3	54	202	14330318	14330463	1.3e-52	209.0	1.44
Contig[0368].chkTE#unclass/unclass	chr_004	87.527	465	36	10	789	1241	21570395	21570849	3.16e-148	527.0	1.16
Contig[0368].chkTE#unclass/unclass	chr_005	94.805	77	4	0	1165	1241	12813509	12813585	6.270000000000001e-26	121.0	1.59
Contig[0368].chkTE#unclass/unclass	chr_002	92.857	406	28	1	837	1241	18657459	18657864	1.84e-170	601.0	1.48
Contig[0368].chkTE#unclass/unclass	chr_005	91.916	569	34	7	683	1241	12590786	12591352	0.0	800.0	1.41
Contig[0368].chkTE#unclass/unclass	chr_005	93.361	1220	55	11	24	1238	17038102	17039300	0.0	1810.0	1.51
Contig[0368].chkTE#unclass/unclass	chr_003	92.623	366	27	0	876	1241	11752113	11752478	4.0599999999999995e-152	540.0	1.48
Contig[0368].chkTE#unclass/unclass	chr_003	92.208	77	6	0	277	353	31007987	31008063	3.7699999999999994e-23	111.0	1.46
Contig[0368].chkTE#unclass/unclass	chr_005	92.549	510	17	11	740	1241	12528302	12528798	0.0	721.0	1.45
Contig[0368].chkTE#unclass/unclass	chr_003	100.0	87	0	0	93	179	11998735	11998821	3.69e-38	161.0	1.87
Contig[0368].chkTE#unclass/unclass	chr_004	94.89	1135	49	4	76	1205	14155417	14156547	0.0	1797.0	1.59
Contig[0368].chkTE#unclass/unclass	chr_005	93.036	1120	53	9	24	1129	16561362	16562470	0.0	1642.0	1.48
Contig[0368].chkTE#unclass/unclass	chr_003	89.925	804	44	14	1	792	12176475	12177253	0.0	1016.0	1.31
Contig[0368].chkTE#unclass/unclass	chr_001	96.825	63	2	0	291	353	10570757	10570819	1.75e-21	106.0	1.71
Contig[0368].chkTE#unclass/unclass	chr_003	93.266	891	45	8	364	1241	17826741	17827629	0.0	1321.0	1.49
Contig[0368].chkTE#unclass/unclass	chr_002	96.058	1243	42	4	1	1241	9804658	9805895	0.0	2050.0	1.66
Contig[0368].chkTE#unclass/unclass	chr_002	96.533	375	13	0	1	375	12112805	12113179	6.5099999999999994e-180	632.0	1.69
Contig[0368].chkTE#unclass/unclass	chr_005	91.905	210	11	6	24	233	20429881	20430084	3.49e-78	294.0	1.45
Contig[0368].chkTE#unclass/unclass	chr_003	94.661	487	18	5	24	506	15464771	15465253	0.0	760.0	1.58
Contig[0368].chkTE#unclass/unclass	chr_005	93.317	419	24	2	823	1241	3669099	3669513	3.92e-177	623.0	1.5
Contig[0368].chkTE#unclass/unclass	chr_003	91.797	512	20	11	740	1241	14440208	14440707	0.0	704.0	1.41
Contig[0368].chkTE#unclass/unclass	chr_001	90.361	83	7	1	271	353	11638122	11638203	1.36e-22	110.0	1.36
Contig[0368].chkTE#unclass/unclass	chr_002	91.549	71	6	0	276	346	24572756	24572826	2.94e-19	99.0	1.41
Contig[0368].chkTE#unclass/unclass	chr_005	99.2	125	0	1	1	125	12811922	12812045	4.6400000000000004e-57	224.0	1.82
Contig[0368].chkTE#unclass/unclass	chr_003	97.647	170	2	1	24	193	12003326	12003493	1.2600000000000001e-77	292.0	1.75
Contig[0368].chkTE#unclass/unclass	chr_004	96.066	1220	44	4	24	1241	30036354	30037571	0.0	2017.0	1.66
Contig[0368].chkTE#unclass/unclass	chr_005	95.038	665	20	5	24	684	12527647	12528302	0.0	1046.0	1.6
Contig[0368].chkTE#unclass/unclass	chr_001	95.6	841	26	5	1	836	21307561	21308395	0.0	1356.0	1.63
Contig[0368].chkTE#unclass/unclass	chr_002	95.238	84	4	0	1158	1241	18657865	18657948	8.049999999999999e-30	134.0	1.61
Contig[0369]#unclass/unclass	chr_001	93.143	700	43	4	1	698	32831437	32832133	0.0	1035.0	1.49
Contig[0369]#unclass/unclass	chr_004	95.203	688	32	1	1	688	13417135	13417821	0.0	1103.0	1.61
Contig[0369]#unclass/unclass	chr_005	96.859	191	6	0	508	698	7044104	7044294	3.1900000000000003e-86	320.0	1.68
Contig[0369]#unclass/unclass	chr_004	94.269	698	40	0	1	698	13452156	13452853	0.0	1085.0	1.56
Contig[0369]#unclass/unclass	chr_004	95.129	698	31	2	1	698	13388572	13389266	0.0	1114.0	1.61
Contig[0369]#unclass/unclass	chr_004	97.5	560	14	0	139	698	13358405	13358964	0.0	957.0	1.71
Contig[0371].H#DNA/TcMar	chr_001	97.908	478	6	1	1	474	14974887	14975364	0.0	830.0	1.74
Contig[0371].H#DNA/TcMar	chr_005	99.156	474	4	0	1	474	26686097	26686570	0.0	859.0	1.82
Contig[0371].H#DNA/TcMar	chr_005	99.156	474	4	0	1	474	17609079	17609552	0.0	859.0	1.82
Contig[0373].H#DNA/TcMar	chr_001	98.483	1121	16	1	1	1121	21780175	21781294	0.0	1978.0	1.77
Contig[0373].H#DNA/TcMar	chr_002	96.359	1126	34	3	6	1131	10739553	10740671	0.0	1849.0	1.65
Contig[0373].H#DNA/TcMar	chr_001	95.171	1139	35	5	1	1131	437913	439039	0.0	1784.0	1.58
Contig[0373].H#DNA/TcMar	chr_002	98.516	337	4	1	795	1131	9772657	9772992	2.79e-168	593.0	1.77
Contig[0373].H#DNA/TcMar	chr_004	97.966	1131	18	3	1	1131	1070687	1071812	0.0	1960.0	1.74
Contig[0373].H#DNA/TcMar	chr_005	95.965	1140	29	5	1	1131	15764072	15765203	0.0	1836.0	1.62
Contig[0373].H#DNA/TcMar	chr_002	96.963	889	21	3	1	887	9771670	9772554	0.0	1491.0	1.69
Contig[0374].chkTE#unclass/unclass	chr_004	97.794	136	2	1	1	136	16494587	16494721	1.9799999999999998e-61	235.0	1.75
Contig[0374].chkTE#unclass/unclass	chr_004	99.265	136	1	0	1	136	16465971	16466106	2.54e-65	248.0	1.84
Contig[0374].chkTE#unclass/unclass	chr_004	94.853	136	7	0	1	136	16459099	16459234	2.5799999999999997e-55	215.0	1.59
Contig[0374].chkTE#unclass/unclass	chr_004	99.265	136	1	0	1	136	16486896	16487031	2.54e-65	248.0	1.84
Contig[0375].chkTE#unclass/unclass	chr_002	98.78	82	1	0	394	475	21886217	21886298	3.8399999999999998e-34	147.0	1.81
Contig[0375].chkTE#unclass/unclass	chr_002	100.0	53	0	0	2	54	16129296	16129348	1.09e-19	99.0	1.9
Contig[0375].chkTE#unclass/unclass	chr_002	100.0	93	0	0	1	93	13464491	13464583	6.339999999999999e-42	172.0	1.87
Contig[0375].chkTE#unclass/unclass	chr_002	95.745	329	12	2	1	328	21885885	21886212	7.02e-151	534.0	1.63
Contig[0375].chkTE#unclass/unclass	chr_002	96.486	370	13	0	108	477	16129359	16129728	6.77e-176	617.0	1.67
Contig[0375].chkTE#unclass/unclass	chr_004	88.811	286	26	4	194	477	3769203	3769484	9.81e-95	348.0	1.24
Contig[0375].chkTE#unclass/unclass	chr_001	93.528	479	19	7	2	475	13851268	13851739	0.0	708.0	1.5
Contig[0375].chkTE#unclass/unclass	chr_002	100.0	134	0	0	1	134	3911388	3911521	1.02e-64	248.0	1.86
Contig[0375].chkTE#unclass/unclass	chr_001	88.511	235	19	6	247	477	19090549	19090779	1.3100000000000001e-73	278.0	1.21
Contig[0375].chkTE#unclass/unclass	chr_005	97.694	477	11	0	1	477	1326380	1326856	0.0	826.0	1.74
Contig[0375].chkTE#unclass/unclass	chr_004	86.598	291	24	5	194	473	2165946	2166232	4.63e-83	309.0	1.08
Contig[0375].chkTE#unclass/unclass	chr_004	96.875	64	2	0	1	64	13832711	13832774	1.81e-22	108.0	1.71
Contig[0375].chkTE#unclass/unclass	chr_004	85.217	115	16	1	194	307	14508140	14508254	8.37e-26	119.0	1.04
Contig[0375].chkTE#unclass/unclass	chr_003	96.855	477	13	2	1	477	22202919	22203393	0.0	802.0	1.69
Contig[0375].chkTE#unclass/unclass	chr_002	96.436	477	15	1	1	477	14021062	14021536	0.0	791.0	1.67
Contig[0375].chkTE#unclass/unclass	chr_001	97.053	475	13	1	1	475	18700700	18701173	0.0	804.0	1.7
Contig[0375].chkTE#unclass/unclass	chr_001	85.517	145	17	3	194	335	15083433	15083576	2.97e-35	150.0	1.05
Contig[0377]#DNA/TcMar	chr_001	96.622	296	9	1	48	342	31677879	31678174	3.01e-138	492.0	1.67
Contig[0377]#DNA/TcMar	chr_002	92.776	263	17	2	1	261	9596298	9596560	2.4499999999999998e-104	379.0	1.45
Contig[0377]#DNA/TcMar	chr_003	92.958	71	5	0	261	331	14235146	14235216	4.58e-22	106.0	1.51
Contig[0377]#DNA/TcMar	chr_001	88.387	310	29	4	20	327	819374	819678	5.29e-101	368.0	1.21
Contig[0377]#DNA/TcMar	chr_004	96.013	301	11	1	1	300	11650010	11650310	3.89e-137	488.0	1.63
Contig[0377]#DNA/TcMar	chr_003	90.667	75	3	1	261	331	13476200	13476274	7.67e-20	99.0	1.34
Contig[0377]#DNA/TcMar	chr_001	94.493	345	15	4	1	342	19731599	19731942	6.38e-150	531.0	1.55
Contig[0377]#DNA/TcMar	chr_004	88.552	297	26	4	48	342	21126384	21126674	1.48e-96	353.0	1.22
Contig[0377]#DNA/TcMar	chr_003	93.605	344	17	5	1	342	14310021	14310361	8.31e-144	510.0	1.5
Contig[0377]#DNA/TcMar	chr_004	93.878	343	20	1	1	342	18751970	18752312	4.9699999999999996e-146	518.0	1.51
Contig[0377]#DNA/TcMar	chr_001	90.962	343	24	2	1	342	2289160	2289496	1.1e-127	457.0	1.36
Contig[0377]#DNA/TcMar	chr_003	92.097	329	21	3	1	325	14929469	14929796	8.49e-129	460.0	1.41
Contig[0377]#DNA/TcMar	chr_002	95.322	171	8	0	172	342	13285811	13285981	1.19e-72	274.0	1.61
Contig[0379].chkTE#DNA/TcMar	chr_005	95.312	384	16	2	1	383	20641594	20641976	8.97e-174	610.0	1.6
Contig[0379].chkTE#DNA/TcMar	chr_002	97.389	383	10	0	1	383	22208537	22208919	0.0	652.0	1.71
Contig[0379].chkTE#DNA/TcMar	chr_005	92.188	384	27	3	2	383	17039776	17040158	3.32e-153	542.0	1.42
Contig[0379].chkTE#DNA/TcMar	chr_001	96.867	383	11	1	1	383	17770587	17770968	0.0	641.0	1.68
Contig[0380]#unclass/unclass	chr_001	95.122	123	5	1	4	126	12454296	12454417	1.0999999999999999e-48	193.0	1.6
Contig[0380]#unclass/unclass	chr_001	99.206	126	1	0	1	126	22102827	22102952	8.39e-60	230.0	1.84
Contig[0382]#unclass/unclass	chr_002	86.102	295	25	10	14	305	20972977	20973258	3.72e-82	305.0	1.09
Contig[0382]#unclass/unclass	chr_002	85.769	260	29	8	51	305	11468126	11468382	1.36e-71	270.0	1.05
Contig[0382]#unclass/unclass	chr_005	90.997	311	20	5	1	305	20604671	20604979	5.9199999999999995e-115	414.0	1.34
Contig[0382]#unclass/unclass	chr_001	92.157	306	21	3	1	304	33529050	33529354	5.88e-120	431.0	1.42
Contig[0382]#unclass/unclass	chr_001	86.802	197	12	6	109	305	17244938	17245120	1.08e-52	207.0	1.14
Contig[0382]#unclass/unclass	chr_005	86.817	311	20	15	2	305	20875918	20876214	7.939999999999999e-89	327.0	1.1
Contig[0382]#unclass/unclass	chr_003	87.948	307	21	10	2	305	29428167	29428460	1.69e-95	350.0	1.19
Contig[0382]#unclass/unclass	chr_003	88.562	306	19	11	3	305	17270813	17271105	1.01e-97	357.0	1.22
Contig[0382]#unclass/unclass	chr_001	88.889	288	24	5	25	305	666041	666327	1.69e-95	350.0	1.22
Contig[0382]#unclass/unclass	chr_004	91.503	306	24	2	1	305	14905743	14906047	3.54e-117	422.0	1.39
Contig[0382]#unclass/unclass	chr_005	90.879	307	23	5	2	305	25959414	25959718	2.7499999999999997e-113	409.0	1.35
Contig[0387]#unclass/unclass	chr_001	86.325	117	3	2	2	118	15764736	15764839	8.55e-25	115.0	1.12
Contig[0387]#unclass/unclass	chr_002	91.503	153	11	2	232	382	14665016	14665168	6.34e-56	219.0	1.44
Contig[0387]#unclass/unclass	chr_005	91.948	385	25	5	1	382	16175980	16176361	1.18e-157	556.0	1.46
Contig[0387]#unclass/unclass	chr_005	85.354	198	13	6	4	197	16568630	16568815	2.29e-50	200.0	1.08
Contig[0387]#unclass/unclass	chr_001	95.588	68	2	1	2	69	20848047	20848113	1.43e-22	108.0	1.64
Contig[0387]#unclass/unclass	chr_005	85.581	215	19	6	3	206	13874390	13874603	3.7900000000000005e-58	226.0	1.06
Contig[0387]#unclass/unclass	chr_002	94.196	224	12	1	4	226	15230307	15230530	1.66e-96	353.0	1.58
Contig[0387]#unclass/unclass	chr_002	91.429	105	8	1	261	364	15230533	15230637	6.52e-36	152.0	1.46
Contig[0387]#unclass/unclass	chr_004	96.0	75	3	0	2	76	4358089	4358163	5.11e-27	122.0	1.65
Contig[0387]#unclass/unclass	chr_004	91.406	384	26	5	1	382	12292136	12292514	1.19e-152	540.0	1.43
Contig[0387]#unclass/unclass	chr_003	84.935	385	25	6	1	382	16579339	16579693	9.88e-104	377.0	1.06
Contig[0387]#unclass/unclass	chr_005	88.406	138	10	3	247	382	13874583	13874716	1.8e-41	171.0	1.29
Contig[0387]#unclass/unclass	chr_004	85.117	383	33	4	1	382	17214968	17215327	3.53e-108	392.0	1.09
Contig[0387]#unclass/unclass	chr_005	85.64	383	18	9	4	382	11043044	11043393	4.56e-107	388.0	1.11
Contig[0387]#unclass/unclass	chr_001	88.718	390	29	8	2	382	15205749	15206132	5.66e-136	484.0	1.26
Contig[0387]#unclass/unclass	chr_001	90.291	103	8	2	281	382	18041684	18041785	3.9200000000000004e-33	143.0	1.42
Contig[0387]#unclass/unclass	chr_001	86.364	374	31	11	2	359	16841621	16841990	3.4999999999999997e-113	409.0	1.11
Contig[0387]#unclass/unclass	chr_004	86.398	397	20	12	4	382	602685	603065	1.62e-116	420.0	1.11
Contig[0387]#unclass/unclass	chr_003	88.491	391	26	8	1	382	17551941	17552321	3.4e-133	475.0	1.25
Contig[0387]#unclass/unclass	chr_005	89.189	74	2	3	1	70	14320877	14320948	1.86e-16	87.9	1.24
Contig[0387]#unclass/unclass	chr_005	90.814	381	29	4	2	382	14680236	14680610	9.27e-149	527.0	1.41
Contig[0387]#unclass/unclass	chr_003	91.389	360	28	2	1	357	11274881	11275240	9.330000000000001e-144	510.0	1.42
Contig[0387]#unclass/unclass	chr_003	93.519	108	7	0	210	317	13345607	13345714	1.08e-38	161.0	1.5
Contig[0387]#unclass/unclass	chr_003	98.529	68	0	1	1	67	11238915	11238982	6.610000000000001e-26	119.0	1.78
Contig[0387]#unclass/unclass	chr_003	93.939	66	2	2	6	69	13345563	13345628	8.61e-20	99.0	1.52
Contig[0387]#unclass/unclass	chr_002	90.746	389	27	5	2	382	21907109	21907496	1.99e-150	532.0	1.37
Contig[0387]#unclass/unclass	chr_005	91.579	380	30	2	3	382	16894759	16895136	9.2e-154	544.0	1.44
Contig[0387]#unclass/unclass	chr_001	90.571	350	23	8	34	382	22251448	22251788	1.22e-132	473.0	1.39
Contig[0387]#unclass/unclass	chr_002	84.906	159	20	1	228	382	14220893	14221051	2.3299999999999997e-40	167.0	1.06
Contig[0387]#unclass/unclass	chr_001	90.296	371	28	5	2	366	20932115	20932483	5.62e-141	501.0	1.36
Contig[0387]#unclass/unclass	chr_005	94.01	384	20	3	1	382	20583132	20583514	1.94e-170	599.0	1.57
Contig[0387]#unclass/unclass	chr_004	86.096	187	14	6	1	180	18881190	18881371	2.29e-50	200.0	1.1
Contig[0388].Pol.P#DNA/Maverick	chr_005	97.679	1379	29	3	2834	4212	13813779	13815154	0.0	2368.0	1.72
Contig[0388].Pol.P#DNA/Maverick	chr_003	94.22	346	17	3	1275	1619	28775434	28775777	3.92e-147	525.0	1.53
Contig[0388].Pol.P#DNA/Maverick	chr_004	95.632	641	25	3	1933	2573	18631053	18631690	0.0	1026.0	1.61
Contig[0388].Pol.P#DNA/Maverick	chr_002	94.648	2840	127	13	691	3523	7335609	7338430	0.0	4381.0	1.55
Contig[0388].Pol.P#DNA/Maverick	chr_004	92.359	1950	109	15	1696	3628	11740604	11742530	0.0	2739.0	1.42
Contig[0388].Pol.P#DNA/Maverick	chr_004	95.212	898	37	4	3320	4212	19032885	19033781	0.0	1417.0	1.58
Contig[0388].Pol.P#DNA/Maverick	chr_005	95.478	1526	61	6	691	2213	13812259	13813779	0.0	2433.0	1.6
Contig[0388].Pol.P#DNA/Maverick	chr_001	95.225	2806	103	10	1416	4212	12464667	12467450	0.0	4412.0	1.59
Contig[0388].Pol.P#DNA/Maverick	chr_004	94.209	449	18	6	691	1134	11995591	11996036	0.0	680.0	1.53
Contig[0388].Pol.P#DNA/Maverick	chr_004	92.616	799	42	1	844	1642	11739822	11740603	0.0	1136.0	1.45
Contig[0388].Pol.P#DNA/Maverick	chr_004	95.683	139	2	2	4078	4212	11742530	11742668	2.07e-55	220.0	1.59
Contig[0388].Pol.P#DNA/Maverick	chr_001	94.501	3510	159	26	708	4212	31288485	31291965	0.0	5385.0	1.55
Contig[0388].Pol.P#DNA/Maverick	chr_001	92.213	732	37	7	3500	4211	17476691	17477422	0.0	1020.0	1.4
Contig[0388].Pol.P#DNA/Maverick	chr_003	96.491	285	9	1	1893	2177	28776022	28776305	1.86e-130	470.0	1.66
Contig[0388].Pol.P#DNA/Maverick	chr_002	95.108	1983	79	9	2244	4212	21743164	21745142	0.0	3110.0	1.57
Contig[0388].Pol.P#DNA/Maverick	chr_004	95.815	932	21	8	2682	3597	18631694	18632623	0.0	1489.0	1.6
Contig[0388].Pol.P#DNA/Maverick	chr_004	95.998	3523	109	9	691	4212	3660371	3663862	0.0	5701.0	1.63
Contig[0389]#DNA/TcMar	chr_003	94.375	640	36	0	1	640	14733724	14734363	0.0	998.0	1.56
Contig[0389]#DNA/TcMar	chr_003	93.982	914	43	6	1	910	25879882	25880787	0.0	1389.0	1.53
Contig[0389]#DNA/TcMar	chr_002	89.706	68	7	0	103	170	14323812	14323879	4.62e-16	87.9	1.31
Contig[0389]#DNA/TcMar	chr_003	89.855	138	13	1	98	235	14323113	14323249	2.06e-44	182.0	1.34
Contig[0389]#DNA/TcMar	chr_001	94.105	916	43	3	1	910	19800485	19801395	0.0	1399.0	1.54
Contig[0389]#DNA/TcMar	chr_003	93.682	918	50	2	1	910	14454471	14455388	0.0	1386.0	1.51
Contig[0389]#DNA/TcMar	chr_001	90.255	431	29	7	489	910	20495905	20496331	8.15e-158	558.0	1.31
Contig[0389]#DNA/TcMar	chr_001	91.498	247	17	3	668	910	20471464	20471710	3.21e-92	340.0	1.38
Contig[0389]#DNA/TcMar	chr_001	91.068	918	58	12	11	907	20530654	20531568	0.0	1240.0	1.36
Contig[0389]#DNA/TcMar	chr_005	93.982	914	50	2	1	910	17116374	17117286	0.0	1393.0	1.53
Contig[0389]#DNA/TcMar	chr_003	93.982	914	50	2	1	910	14518044	14518956	0.0	1399.0	1.53
Contig[0389]#DNA/TcMar	chr_003	93.175	337	21	2	238	573	14323322	14323657	3.87e-141	503.0	1.5
Contig[0389]#DNA/TcMar	chr_004	93.772	851	47	3	60	908	10798553	10799399	0.0	1293.0	1.53
Contig[0389]#DNA/TcMar	chr_002	91.81	232	16	1	375	603	14324519	14324750	2.5e-88	327.0	1.42
Contig[0389]#DNA/TcMar	chr_001	88.931	262	13	8	651	910	20431126	20431373	7.01e-84	313.0	1.27
Contig[0392]#DNA/TcMar	chr_004	96.414	251	6	2	1	249	1612399	1612648	6.75e-115	414.0	1.66
Contig[0393]#unclass/unclass	chr_005	96.117	206	7	1	1	206	17090951	17091155	3.43e-92	339.0	1.66
Contig[0393]#unclass/unclass	chr_003	87.179	195	18	5	1	195	10927375	10927562	6.03e-55	215.0	1.15
Contig[0395]#DNA/TcMar	chr_002	94.424	807	26	7	1	799	15251166	15251961	0.0	1234.0	1.55
Contig[0395]#DNA/TcMar	chr_003	88.542	96	6	2	1	96	14085819	14085909	2.4199999999999998e-23	111.0	1.23
Contig[0395]#DNA/TcMar	chr_005	88.108	555	57	7	249	799	11716783	11717332	0.0	660.0	1.2
Contig[0395]#DNA/TcMar	chr_005	90.844	557	45	5	247	799	15585861	15586415	0.0	749.0	1.35
Contig[0395]#DNA/TcMar	chr_002	94.951	812	27	4	1	801	13947729	13948537	0.0	1269.0	1.57
Contig[0395]#DNA/TcMar	chr_004	97.248	109	2	1	391	498	10564608	10564716	1.4099999999999998e-45	185.0	1.71
Contig[0395]#DNA/TcMar	chr_005	92.222	90	4	1	7	96	12667032	12667118	3.11e-27	124.0	1.44
Contig[0395]#DNA/TcMar	chr_001	96.496	799	22	2	1	799	12574753	12575545	0.0	1327.0	1.68
Contig[0395]#DNA/TcMar	chr_005	90.519	559	43	6	247	799	15608800	15609354	0.0	739.0	1.33
Contig[0395]#DNA/TcMar	chr_001	94.792	96	5	0	1	96	3333971	3334066	5.14e-35	150.0	1.58
Contig[0395]#DNA/TcMar	chr_003	91.954	174	4	3	90	255	18747392	18747563	1.38e-60	235.0	1.37
Contig[0395]#DNA/TcMar	chr_005	96.341	656	16	1	39	694	15215314	15215961	0.0	1079.0	1.67
Contig[0395]#DNA/TcMar	chr_001	93.6	125	1	1	39	156	18038441	18038565	6.55e-44	180.0	1.45
Contig[0395]#DNA/TcMar	chr_002	87.709	358	36	5	450	806	8762557	8762907	4.59e-115	416.0	1.19
Contig[0395]#DNA/TcMar	chr_003	86.275	408	27	14	247	651	14086493	14086874	9.86e-117	422.0	1.11
Contig[0395]#DNA/TcMar	chr_005	96.667	210	7	0	596	805	4095347	4095556	1.01e-96	355.0	1.7
Contig[0395]#DNA/TcMar	chr_003	87.302	567	54	12	255	805	18680462	18681026	0.0	641.0	1.14
Contig[0395]#DNA/TcMar	chr_005	93.574	249	6	2	1	239	8772389	8772637	6.06e-99	363.0	1.46
Contig[0395]#DNA/TcMar	chr_005	95.631	206	8	1	601	806	15215960	15216164	1.32e-90	335.0	1.64
Contig[0395]#DNA/TcMar	chr_004	87.856	527	54	9	278	799	20314841	20315362	9.05e-177	621.0	1.19
Contig[0395]#DNA/TcMar	chr_002	95.833	96	3	1	1	96	7969661	7969755	3.97e-36	154.0	1.64
Contig[0395]#DNA/TcMar	chr_002	93.514	370	24	0	278	647	7970297	7970666	2.5900000000000002e-157	556.0	1.51
Contig[0395]#DNA/TcMar	chr_005	96.464	509	15	1	298	806	11225079	11225584	0.0	846.0	1.68
Contig[0395]#DNA/TcMar	chr_005	96.075	535	14	2	269	799	3492139	3492670	0.0	874.0	1.65
Contig[0395]#DNA/TcMar	chr_005	96.875	96	3	0	1	96	15608115	15608210	2.37e-38	161.0	1.69
Contig[0395]#DNA/TcMar	chr_001	97.162	599	17	0	206	804	18038910	18039508	0.0	1024.0	1.71
Contig[0395]#DNA/TcMar	chr_004	94.787	211	8	1	596	806	10564715	10564922	1.7099999999999997e-89	331.0	1.6
Contig[0395]#DNA/TcMar	chr_005	93.682	823	30	10	1	806	14221544	14222361	0.0	1219.0	1.49
Contig[0400]#DNA/TcMar	chr_004	91.237	194	16	1	291	484	14336512	14336704	3.85e-69	263.0	1.37
Contig[0400]#DNA/TcMar	chr_004	95.928	221	7	1	1	219	20082533	20082753	1.33e-98	361.0	1.64
Contig[0400]#DNA/TcMar	chr_002	88.442	199	21	2	191	389	9719877	9720073	6.49e-62	239.0	1.22
